price,bedrooms,bathrooms,sqft_living,sqft_lot
772000,3,2.25,1640,1204
324950,4,2.5,2229,5723
530000,3,2.5,1790,3078
384000,3,2.25,990,736
719950,5,2.75,3240,6863
319950,2,2.5,1280,819
292000,3,2.5,1610,3848
1.50E+06,6,3.5,3670,3959
425000,2,2.5,1150,1027
799950,5,3.75,3760,4702
499000,2,2.5,1320,1157
572000,4,2.75,2700,7992
459000,2,2,1480,804
529500,3,2.25,1410,905
374500,4,2.5,3135,5811
584000,3,2.5,1480,1485
1.90E+06,4,4.5,4020,9656
505000,2,2.25,1060,1209
565000,2,2.5,1950,2457
799000,4,2.75,3340,5677
547000,3,2.5,1570,1452
550000,3,2.5,1930,6604
250000,3,2,1590,8100
960000,4,4.5,3720,7746
2.95E+06,4,4.25,4470,5884
441000,2,1,1290,1289
265000,3,2.25,1489,2800
430000,3,2.5,2075,39553
286800,3,2.5,1413,3600
375000,3,2.5,1300,1362
312500,3,3.25,1480,983
850000,4,2.75,3320,5559
390500,3,2.25,1530,1279
455000,3,2.5,1180,932
455000,2,2,1190,1303
515000,3,2.25,1300,1180
362500,3,3.5,1710,2212
460000,3,2.5,2390,47480
540000,4,3.5,3510,6005
230000,3,1.75,1140,1165
425000,2,2.5,1320,1329
298450,5,3,2100,9752
344000,4,2.5,2400,4848
416286,3,2.5,1408,989
379500,4,2.5,2560,5102
350000,2,2.5,1260,1347
258800,2,1.75,1290,1624
620000,4,2.5,2730,9260
295000,2,2.5,1630,1368
908990,4,2.75,3530,6844
485230,4,2.5,2714,12558
475000,3,2.25,1630,2520
1.24E+06,5,3.25,5790,13726
635000,3,3,2230,1407
350000,3,2.5,1380,1590
345000,3,3.5,1320,1161
700000,2,2,1490,713
490000,3,2.25,1280,1520
1.30E+06,5,4,3870,5929
579000,2,2.5,1280,1051
552500,3,1.5,1300,1435
467000,4,2.75,2170,5024
305000,4,2.25,1763,3717
212000,2,1.5,1020,1525
429000,4,2.5,1840,4593
479950,3,2,1820,1358
825000,3,3.5,2670,3000
1.18E+06,6,6.5,6260,10955
250000,3,2.25,1400,3814
289000,2,1.5,1160,2158
265000,3,2.5,1400,3368
344000,3,2.5,1232,1130
749000,4,2.75,2700,6000
492000,4,2.5,2550,6382
552500,4,2.5,3260,6902
653500,2,2.5,1680,1240
855000,4,3.25,2630,2550
333000,3,1.5,1260,5758
415000,4,2.5,2550,4500
445000,4,3.25,3450,5000
273500,3,2.5,1550,3402
969990,4,2.5,4150,8436
1.20E+06,5,3.5,3900,4400
430000,3,3.25,1550,1444
392000,4,2.5,2130,4000
795000,4,2.5,2890,7798
457000,3,2.5,1220,1330
453000,4,2.5,2502,8306
376000,3,2,1340,1384
469995,4,2.5,2350,3800
540000,3,2.5,1810,3930
555000,4,2.5,3310,6500
445000,3,2,1620,5101
256950,2,2,1070,635
297000,4,2.5,2230,4952
320000,4,2.5,1970,4558
805000,5,4.5,4600,7810
799990,4,2.75,3110,6050
680000,4,2.5,3490,3677
395000,3,2.5,1600,1936
732000,3,2.5,1960,3060
163800,2,2.5,1000,1092
220000,2,2.5,1000,1092
308625,2,2,1500,1408
375000,3,2.5,2424,5931
300000,4,2.5,2303,3826
284000,3,2.5,1880,6008
610000,2,2,1210,740
955000,4,3.25,3720,6765
982000,4,2.75,3610,8580
359000,3,1.5,1360,885
779380,5,2.5,2590,7084
1.51E+06,5,3.25,4390,11250
635000,3,3,2290,1407
1.06E+06,4,3.75,3880,9979
389500,3,2.5,1350,874
359800,5,2.5,2170,2752
399950,3,3,1296,1051
320000,3,3.25,1530,1602
255900,3,2.5,1489,3266
380000,4,2.5,2130,4467
580000,3,2.75,1430,1521
545000,5,3.75,2380,7268
451300,3,2.5,1420,814
852880,4,3.25,3450,6184
305000,4,2.5,1914,3150
295000,2,1.5,988,1080
261000,3,2.25,1584,2800
560000,4,2.5,2630,5710
795000,4,3.25,3520,5250
384950,4,2.5,2380,4913
500000,3,1.75,1410,1197
640000,4,3.5,3220,5741
418000,4,3.25,3266,5969
799000,3,2,2550,4794
552900,4,3.5,3828,18900
539950,3,2.25,1670,1596
524225,4,2.5,3056,11385
424950,2,1.5,1000,1188
560000,3,3.25,1530,1786
715000,5,3,3490,6091
300000,5,2.5,2760,6000
405000,3,2.5,1440,2163
327000,3,3,1370,1001
859950,6,4,3180,6551
560000,4,3,2720,7570
379900,3,2.5,1800,2792
625000,3,2.5,3220,6409
398096,3,2.5,2370,5321
315000,3,2.5,1410,1325
939000,4,3.5,3640,6049
674000,3,2.5,1920,3624
306000,4,2.5,2267,3577
2.32E+06,5,4.75,5780,17004
394950,2,1,1131,1304
914154,3,3.5,2940,6431
496000,3,2.5,2180,4533
430100,3,2.25,1400,1078
449990,4,2.5,2680,5539
502000,4,2.5,2680,5539
310000,3,2.5,1300,3612
349950,4,3.5,2796,3520
625000,2,1.75,1460,1500
1.05E+06,4,3.5,4210,6481
680000,4,2.75,2330,3920
828950,4,3.5,3930,5680
274950,3,2.5,1608,4000
293000,2,2.25,1610,1968
795000,4,3.5,3200,3250
282900,4,2.5,1710,3500
909950,5,3.75,3050,8972
922755,4,3.5,3560,4951
424000,4,2.5,2650,8685
630000,3,2.5,3490,12410
810000,4,3.25,4140,46173
256703,3,2,1670,4441
386380,3,2.5,1720,3600
485000,2,2,1510,3961
275000,3,2.25,1450,4040
370000,4,2.5,1812,5026
499950,2,2.25,1060,1208
502000,3,2.5,1600,3073
654000,3,3.25,1530,1565
575000,4,2.25,2070,1230
500000,4,2.5,3630,7482
554000,3,2.5,2140,4126
360000,4,1.75,2010,12188
619990,4,2.75,2630,4501
317500,4,2.5,2233,6025
564950,4,2.75,2990,4521
545000,2,1.25,1240,2150
333700,3,2.5,2230,5050
1.48E+06,3,3.25,3700,2264
530000,4,3,2290,5105
396000,2,1.5,950,865
305000,2,1.75,1120,758
380000,5,3.5,2420,4670
305000,4,2.5,1714,3250
440000,4,2.5,2230,5650
459000,4,3,2530,10000
530000,3,3.5,1550,1233
600000,4,2.75,3110,11225
515000,3,3,2100,2409
275000,4,2.5,2150,3721
540000,3,1.75,1630,1404
445000,3,2.5,2230,7934
285000,3,2.5,1320,955
480000,3,2.5,1590,1431
440000,5,3.25,2610,3642
287450,3,2.5,1440,2500
507950,4,2.5,2630,6283
750000,3,3.5,3390,10078
425000,3,1.5,1400,1022
420000,3,3.5,1900,2133
394950,3,2.5,1350,1250
635000,4,3.25,3420,6752
513000,3,2.5,2150,161607
380000,4,2.5,2110,5306
1.13E+06,4,3.25,3810,8519
540000,5,3,2870,4369
352499,2,2.25,1240,705
603000,4,3.5,3610,6345
685000,4,2.5,2310,5100
330675,4,3,1930,3031
275000,3,3,1390,1080
259950,3,2.5,1578,7340
441000,3,2,1720,15000
1.14E+06,5,3.75,4700,11237
590000,3,3.5,1970,5079
497000,3,2.25,1460,1353
345500,3,2.5,1930,4000
562500,3,2.25,1300,907
355000,3,2.25,1445,1087
345000,2,2.25,860,696
478000,3,2.5,3040,4535
391500,3,2.5,2424,6143
265000,2,1.5,1084,3427
395000,3,2.5,2510,5320
286308,2,1.5,1220,1036
370000,2,2.25,1280,835
1.08E+06,5,3.5,3740,5610
298900,3,2.5,1852,4000
775000,4,2.5,2580,5787
790000,4,3.5,3190,31450
1.05E+06,3,2.5,3400,5119
249000,2,1.5,1090,2686
348000,3,2,2360,6145
358000,5,2.5,2460,5604
260000,5,2.5,2025,7760
765000,4,3,4410,5104
739000,3,2.5,2810,5400
890000,5,3.5,4490,6000
462000,4,2.5,3070,6432
380000,4,2.5,1984,32400
770000,5,3.5,4750,8234
641000,4,3.25,2760,4104
2.30E+06,4,4,4360,8175
369000,4,2.5,3060,27251
1.11E+06,4,3,2770,2650
357000,5,2.5,2990,9240
650000,3,2.75,1540,1251
563500,3,2.5,1400,1312
345000,3,2.5,1680,2229
479950,3,2,2260,7163
660000,4,3.5,3400,5196
800000,4,2.5,2930,5000
253101,3,2,1239,6036
555000,3,3.5,2100,2479
240000,4,1,1200,2171
380000,4,1,1200,2171
239000,2,1.5,680,772
760000,4,3.25,2690,3995
430000,4,2.5,2750,7200
660000,3,2.5,2450,4332
399963,4,2.5,2620,4050
411000,2,2,1130,1148
483453,4,2.75,2790,5527
469950,3,2,1820,1357
504058,4,2.75,2910,7467
425996,4,2.5,2568,5000
760005,4,2.75,3090,5859
699999,2,2,1460,1085
749950,3,2.5,2010,2263
674600,4,2.5,2610,5140
450000,2,1.5,960,1000
272000,3,2.5,1528,7616
450000,2,1.5,1310,1264
643950,3,2.25,1760,2122
290000,3,2.5,1420,3542
378000,3,2.5,1650,2082
728050,3,2.5,2320,6775
499160,4,2.5,2628,11466
536000,4,2.5,2520,4831
419900,5,3.5,2880,5000
469000,3,2.25,1440,1362
374000,3,2.5,2185,6042
182568,4,1.5,1500,2106
334888,3,2.5,1769,7324
799900,4,4,3650,18223
383000,4,2.5,2160,6223
580000,3,2.5,1820,374616
351999,3,2.5,2370,4200
1.33E+06,3,3,3180,2758
312000,3,2.5,1780,4077
674950,4,3.5,2650,3127
1.11E+06,5,2.75,3300,7560
415000,2,2.5,1160,1219
1.25E+06,3,3,3460,5353
208800,3,2.5,1390,2450
452000,2,2.5,1260,1131
837000,5,2.75,2940,5225
780000,5,3.5,3190,4247
1.49E+06,4,3.5,3930,6120
1.60E+06,5,3.75,3570,10125
369946,3,2.5,2420,4725
530000,3,2.75,3400,7200
386000,4,2.5,2478,6079
1.90E+06,4,2.5,3070,7830
735000,4,3.5,3200,7605
1.75E+06,5,3.25,5790,12739
489950,3,2.25,1590,926
357500,3,3,1730,1442
329995,4,2.5,2303,3680
414000,3,2.5,1790,3754
533500,3,3.5,2490,3517
402395,4,2.5,2669,5385
725000,4,3.25,2610,2552
1.28E+06,6,5.25,6160,27490
239800,2,1.75,1290,1493
616950,5,3.5,3560,5008
1.26E+06,4,3.25,4360,6000
435000,3,2.25,1230,1238
925000,4,3.25,3640,60086
631500,2,2.5,1780,2493
399995,3,1.5,1140,1069
369950,3,2,1270,1320
475000,5,3.5,2780,3583
353000,4,2.5,1912,5000
329950,4,2.5,2300,9690
367000,3,2.5,2828,4050
447500,4,2.5,2425,9017
595000,4,3.25,3730,4560
325000,1,1,730,1942
690000,2,2.5,1990,1756
329950,3,2.5,1300,812
399500,4,2.5,2560,7492
555000,5,2.5,2450,5047
427000,2,1.5,1440,725
375000,3,2.25,1140,1557
499000,2,1.5,1110,957
750000,3,2.5,2620,43832
336900,3,2.5,1690,1200
555000,2,2.75,1950,1610
1.28E+06,4,3.5,3530,8126
999950,4,3.5,3310,4684
975000,5,3,2620,5477
299000,3,2.25,1350,3582
479000,2,2.5,1741,1439
428000,3,2.5,1650,2201
409000,3,2.5,1890,6500
798500,3,3,1950,1833
689000,4,3.5,4490,5805
375000,6,2.25,3206,5793
775000,4,3.5,4130,77832
639983,5,3,2800,5700
300000,4,3,1984,4419
627000,4,2.5,2750,11830
275000,3,2.75,1740,5757
352800,4,2.25,1800,2752
565000,3,2.25,1540,1005
765000,4,2.25,2030,2222
644000,4,2.5,3310,4839
461000,3,1.5,1270,1416
270500,5,2.5,2406,7093
640000,2,2.25,1540,965
457000,4,2.5,2820,6983
355000,5,2.5,2540,5100
356000,2,2.25,1230,989
425000,4,2.5,1900,2766
562500,5,2.75,2920,6327
460000,3,2.5,1450,1053
790000,4,3,5370,69848
401000,3,2,1270,1333
1.10E+06,3,2.5,2550,5100
850000,4,3,3070,7150
274500,3,2.25,1450,4050
1.94E+06,5,3.5,4230,16526
808000,4,2.5,3480,6262
312000,3,2.25,1490,974
320000,3,2.25,1200,1400
410000,3,2.5,2150,4332
725000,3,3.5,3690,8837
335000,4,2.5,1900,3301
519990,4,3.25,1690,1321
533112,4,2.75,2790,8853
274900,3,2,1936,6612
325000,2,2.25,1150,711
350000,4,2.5,2040,22653
550000,4,2.5,2470,7539
311850,4,2.5,1890,4158
526000,3,2.5,1626,1583
375000,4,2.5,2250,5306
299999,3,2.25,1350,1234
436000,3,2.5,1460,1238
303000,3,2.5,2056,3564
525000,2,2.5,1160,1458
575000,3,3,1384,1287
420000,2,1.5,1100,1107
329950,3,2.5,2456,7566
1.83E+06,4,4.25,4500,215186
1.18E+06,4,3.25,3780,10099
499950,2,2.5,1320,1157
1.15E+06,4,3,5940,11533
400000,3,2,1650,5027
246950,3,3,1670,4440
630000,3,3.25,1610,1275
561000,5,2.75,3370,10315
287000,4,2.5,2660,4082
600000,3,3.25,1690,1473
490000,3,2.25,1620,1062
330000,3,1.75,1300,958
286950,4,2.5,1610,4052
1.55E+06,3,3.25,3530,4920
880000,4,2.5,3550,8618
577450,3,3,1730,1755
405000,5,2.75,2400,4900
510000,3,2.5,1420,1237
465000,2,1.5,1220,1120
1.30E+06,4,2.25,2360,4000
609000,4,3.5,3990,11270
336000,3,2.5,1260,1211
375000,3,2.5,1580,2407
294500,3,2.5,1760,2688
925000,5,3.5,3420,4216
730000,5,2.75,2870,6593
280000,4,2.5,1934,5677
500000,3,1.5,1220,962
605000,3,2.75,2450,5750
379950,3,3.25,1860,1787
605000,3,2.5,1500,1119
720000,2,1.75,1570,1108
549900,3,2,1280,960
427000,3,2.5,3192,5653
492000,3,2.5,1690,1479
419190,2,2.5,1590,1426
650000,3,2.5,2870,7288
379950,4,2.5,2580,4818
269800,4,2.75,1830,3420
407000,4,2.5,2927,6000
580000,3,1.5,1320,1250
389700,3,2.5,1720,3581
110000,2,1,828,4524
230000,3,1.5,1040,1264
533380,4,2.75,2790,6685
295500,3,2.5,1410,1332
860000,4,4.5,4040,8400
812000,4,3.5,3370,3634
324500,3,2.5,1660,3990
193000,2,1.75,910,2550
355000,3,2.25,1280,959
525000,4,2.75,2360,4924
370950,3,2.5,2529,9653
1.24E+06,4,3.5,4700,10183
950000,3,2.5,2780,275033
888990,4,2.75,3540,5500
705000,3,2.5,1580,1321
268000,3,2.5,1700,2250
305450,3,2.5,1600,3573
399900,2,1.75,1410,1005
495000,3,1.5,1580,1228
857326,3,3.5,3940,11632
845950,5,2.75,4450,9600
303210,4,2.5,2009,5000
343000,6,5,2732,7655
300000,3,2.5,2090,4590
334900,2,2.5,980,1013
477500,5,3.5,2815,5619
820000,4,2.5,3170,8523
580000,5,3.25,3030,7410
350000,2,2.5,1280,940
910000,3,2.5,2030,1160
414000,3,2.5,2490,4540
525000,3,2.5,3030,4500
650000,2,2.5,1470,690
450000,3,2.25,1620,997
1.27E+06,4,3,5520,8313
699000,3,3.5,3200,10344
899000,4,2.5,2580,3943
353500,4,3,2050,4000
485000,3,2.5,2430,5867
782900,4,3.25,3060,3898
529000,2,2,1540,9714
514700,3,3.25,1310,1072
409316,3,2.5,1800,3168
388598,3,2.5,2370,4200
415000,3,2.25,1445,1512
521500,3,2.25,1450,1619
580000,3,2.5,1740,1236
882566,4,2.5,3560,5265
525000,3,2.75,2130,1400
515000,5,2.75,2980,4502
589410,3,3,2840,7201
757500,4,2.5,3420,6845
284000,3,2.5,1660,4083
338500,2,2.25,1150,711
379500,3,2.25,1410,1287
550000,3,2,1420,1369
294900,3,2.5,1860,5025
345000,2,1.5,1340,1210
450000,2,1.5,1530,1012
420000,3,2.5,1509,1114
740000,3,2.5,2350,3798
286000,2,1.5,1010,825
870000,5,3.5,4495,10079
727000,3,2.5,1580,991
395000,4,3,2750,7965
535000,4,2.25,1890,3615
255000,3,2.25,1320,963
260000,4,2.5,2150,3721
810000,4,2.5,3340,8384
359782,3,2.5,1850,3400
500000,2,2.5,1950,2162
1.05E+06,5,3.25,4240,9588
810000,4,3.5,2700,2868
605000,5,4,3040,6000
730000,4,2.5,2460,7930
327000,4,2.5,2110,3825
370000,2,1,780,1133
459000,5,3.5,2640,6895
2.90E+06,5,4,5190,14600
365000,4,2.5,2420,8404
255000,4,2.5,1987,6000
375000,1,1,720,3166
375000,2,1.5,1130,912
518380,4,2.5,2810,4500
346000,3,3.25,1500,1442
302059,4,2,1390,745
575000,4,2.5,2500,4945
549950,4,3.5,3906,9674
900000,5,6,7120,40806
397500,3,2.5,1470,1256
1.08E+06,5,3.5,3230,7560
775900,3,2.5,2700,5764
510000,4,2.5,4073,17334
471275,4,2.5,3361,5038
288000,4,2.25,1610,3560
989990,4,3.5,3830,7150
300000,3,3.25,1470,1235
664950,5,3,3190,7081
699188,4,3.25,3250,5478
390000,3,2.25,1490,4539
670000,5,2.75,2900,5155
487000,4,2.5,2540,5001
769995,5,2.75,3360,12080
321950,2,1.25,860,1277
613500,4,2.5,3020,6068
300000,3,2.5,1330,1200
400950,4,2.5,2578,4554
389517,4,2.5,2640,4725
255000,3,1.75,1260,1133
1.08E+06,3,2.5,1990,1891
637850,5,3.25,3340,4900
636230,4,2.5,2840,6284
375000,3,2.5,1530,1131
586500,3,2.5,1780,1487
544000,4,2.5,2340,6973
425000,4,2.5,2390,5021
374950,4,2.5,2090,3777
294570,3,1,1140,8400
300000,3,2.5,1960,1477
395950,5,3.5,2738,6031
800000,4,2.5,3691,11088
439990,3,2.5,2340,5171
680000,4,3.5,2510,3763
677790,6,3,2800,4213
424950,3,2.5,1650,4777
223990,2,2.25,1061,2884
498000,4,2.5,3402,14355
359950,4,2.5,2542,6120
720000,3,2.5,3150,151588
530000,4,2.5,3010,9000
295000,3,2.5,1660,4898
255500,3,2.5,1770,5000
556000,3,3,1960,1168
277950,4,2.5,1889,6000
431000,4,2.5,3040,6000
780000,4,2.75,3420,6787
649000,3,3.25,1720,936
447000,3,2.5,1740,3043
712198,4,2.5,2450,4247
277140,3,1.5,1190,785
363000,4,2.5,3753,7204
598992,5,3.5,3440,6037
585000,3,2.5,2160,1250
1.27E+06,4,2.75,3820,8850
380950,2,2,1120,1039
333490,4,2.5,2250,3916
520000,3,3.25,1540,1487
315000,2,2.25,1240,705
487000,2,1.5,1160,1118
424950,5,3.5,2760,3865
542300,3,2.25,1580,1487
320000,3,3.25,1480,1192
1.14E+06,4,3.25,3740,11467
425000,4,2.5,1950,5000
474950,3,3,1530,1568
307635,3,2.5,1820,4200
834538,3,2.5,2760,6187
769995,5,2.75,3010,5398
820875,5,3.25,3860,9387
595500,4,2.5,2490,6537
450000,4,2.5,3236,9608
695000,4,2.5,2830,14538
300000,3,2,1451,7159
515000,5,3.25,2910,5027
545000,3,2.5,1280,1845
365000,3,2.25,1110,979
718500,4,2.75,2840,8800
279800,3,1.75,1410,2052
486940,4,2.5,3250,13360
525000,4,2.75,3030,6625
345000,4,2.5,1983,6002
613000,3,3.25,2440,2812
370000,3,2.5,2313,5700
449500,3,2.25,1260,2556
515000,3,2.5,2000,3837
346100,2,1.75,1150,698
398500,4,2.5,2820,6666
310000,2,1.75,1160,2500
250000,3,2.25,1481,2820
1.88E+06,5,3.5,4390,6220
695000,2,1.75,1570,1207
1.09E+06,4,3,3410,6541
864327,5,3.25,3480,6507
749995,4,3.25,3430,9870
525000,5,2.75,2880,8364
659950,3,2.5,2990,9413
1.80E+06,5,5,4490,10279
950000,5,4,4100,8120
1.40E+06,4,2.75,3870,10046
265050,2,1.5,800,2119
450000,3,2.25,1620,1057
915000,4,2.5,2910,4356
963000,4,3.25,3530,8589
270000,4,2.5,2701,5821
294000,2,2.5,1380,889
700000,3,2.5,2050,4185
1.07E+06,3,4,3370,8252
494900,3,2.5,2040,2500
415000,3,2.5,1610,3600
459990,3,2.5,2680,5539
882990,4,3.5,3560,6562
620000,4,3.5,3880,8244
375900,3,2,1824,7120
654000,3,2.5,2220,2873
1.84E+06,4,3.25,4140,11007
215000,3,2.5,1322,6006
630500,3,2.5,1909,1300
855000,4,3.5,3460,7702
235245,4,2.5,1954,5075
770000,5,2.5,3000,7912
734990,4,2.5,2650,6884
880000,4,2.5,2580,3436
525000,4,3,2650,4924
775000,4,3.5,3390,3960
687015,3,1.75,1470,873
663000,3,2.5,1910,5125
815000,4,2.5,3030,7187
1.05E+06,4,3.25,2930,25020
433190,3,2.5,1650,2787
725000,4,2.5,2870,5118
279950,3,2.5,1608,4800
272167,2,2.5,1620,3795
468500,3,2.5,1350,1186
298000,3,2.5,1950,3600
303500,6,4.5,3390,7200
308000,3,1.75,1300,1237
646800,3,3,2230,1407
530200,4,2.5,1880,3853
405000,5,2.5,3370,5092
529000,2,2.5,1320,1395
675900,3,2.5,2920,9096
570000,3,3.25,1550,1280
375500,4,2.5,2301,6452
445000,3,3.25,1710,1960
1.10E+06,4,3.75,2890,4164
477000,3,2.5,2100,5060
450000,3,2.75,2240,3360
427005,3,3,1460,1200
720000,3,1.75,1370,1990
2.23E+06,3,3.5,3760,5634
450800,4,3.25,2510,5311
461100,2,2.25,1210,1267
1.06E+06,4,3,2990,6695
590000,3,2.5,1710,2875
478830,4,2.5,3274,4950
760000,4,2.25,3300,8365
1.03E+06,4,3.5,4370,10860
385000,4,2.5,2050,5276
500000,2,2.5,1310,1500
425000,3,1.5,1680,8000
552100,3,3,1330,1379
785000,3,3,1950,1983
615000,5,3.25,3090,7069
309000,3,2.5,1950,3825
369500,3,2,1108,1128
391000,4,2.25,2190,3850
465000,3,1.75,1590,1322
879950,4,2.75,3010,7215
372000,3,2,1330,1042
259000,3,2.5,1550,3569
374000,2,1.5,1260,1575
561000,4,2.5,2550,5395
610000,3,2.5,1300,1331
635000,3,3,2230,1407
235000,1,1.5,1170,1456
623300,4,3.5,4170,4524
412500,3,2,1680,5246
380000,4,3.25,2864,8035
497000,3,2.25,1630,3817
452000,4,2.5,2716,7850
312000,3,2.5,1750,4076
469950,5,3,3223,6371
775000,5,2.5,2600,4284
679990,4,2.75,3320,8653
288790,4,2,1350,942
800000,5,2.5,3410,4726
299000,3,2.5,1572,4000
332000,4,2.5,2300,4482
525000,1,1.5,1030,5923
620000,3,1.75,1458,858
452000,4,2.5,2190,6896
630000,4,3,3640,5096
485000,4,2.75,2790,7803
349950,4,2.5,2632,4117
499990,4,2.75,2910,6334
510000,2,2.25,1470,1101
1.08E+06,3,2.5,2240,21477
494000,3,2.5,2310,4729
429900,3,2.5,2370,5353
505000,4,2.75,2980,9825
272000,4,2,1870,6551
671500,3,2.5,1770,1714
729950,4,3.5,3510,10010
471835,4,2.5,3281,5354
249950,3,2,1670,4438
424950,5,3.5,2760,3846
1.24E+06,5,3.5,5430,10327
440000,4,2.5,2990,7928
495000,4,3.5,3170,3858
870000,4,2.5,3520,6773
559000,2,3,1650,960
495000,4,2.75,2656,21195
722000,3,2.5,2230,4850
567500,3,2.5,2280,2502
440000,4,2.5,2798,5085
400000,4,2.5,2398,5988
459995,4,2.5,2350,3760
365000,5,2.75,2410,5003
389950,3,2.25,1580,920
320000,3,3.25,1450,1387
415500,4,2.5,1750,4779
775000,3,2.5,3020,4120
590000,3,3,1740,1100
950000,2,2.25,2200,2043
378950,4,2.5,1867,15314
441750,2,1.5,1020,1060
335900,4,2.75,2475,4000
229800,2,1.75,1110,1773
645000,3,2.5,1900,1258
448000,3,3.25,1560,1345
706000,4,2.5,2510,5436
988990,4,4.75,4150,6303
716000,3,3,1660,1849
319000,2,1.5,1090,847
300000,4,2.5,1914,3272
625000,4,3.25,2730,54014
773000,3,2.75,2470,3600
392000,5,2.5,2340,5670
549995,4,3.5,2660,5690
480000,3,2.5,2410,4656
355000,3,2.25,1430,4777
208400,2,2.5,1570,1268
831548,5,2.75,3010,4919
279500,4,2.5,1613,4338
445000,3,2.5,2380,5269
492500,5,2.5,2570,9962
435000,4,2.5,2550,5200
325000,3,2.25,1330,969
453000,2,1.5,1160,1269
612995,5,3.5,3240,6919
540000,4,2.5,2710,9248
465000,3,1,1150,18200
799950,3,2.25,1860,1386
495000,3,2.25,1280,1517
579950,3,2.5,1810,1585
331000,2,2.25,1240,720
580000,4,3.5,1460,951
669000,2,2.5,1640,1953
2.35E+06,4,4.25,5010,19412
539900,3,3.25,1300,1325
490000,4,2.5,2510,4349
627000,3,3.5,2710,3475
458000,4,3.5,3217,4000
440000,3,2.5,1650,4929
1.70E+06,4,3.5,3950,6240
935000,2,2.5,1680,977
641000,5,3.5,3420,6403
452000,3,2.75,2300,5090
625000,4,2.75,3010,6854
1.35E+06,4,3.5,4680,12495
834950,5,3.5,3630,4911
1.50E+06,3,3.5,3530,3610
305000,4,2.5,2280,3800
659000,3,2.5,3090,384634
353000,1,1,550,1279
535000,4,3.25,2840,4000
999000,4,2.5,3130,10849
375000,3,2.5,1440,1102
685000,4,3.5,2840,4637
333000,4,2.5,2623,7184
245000,1,1,390,2000
2.00E+06,4,3.25,5640,35006
329950,2,2.25,1260,1032
403000,2,1,894,1552
559630,4,2.5,3370,4934
344000,3,2.25,1250,871
435000,3,1.5,1180,1231
430000,2,2.5,1520,1588
417000,3,2.5,2000,4500
895950,5,2.75,3180,9255
563950,4,2.75,3050,4750
332220,3,1.5,2580,47480
1.49E+06,5,6,6880,279968
680000,3,2.5,2570,3600
825750,4,3.5,2950,3737
338000,3,2.5,1690,1760
535365,4,2.75,2790,6969
608000,3,2.25,1720,5234
930000,3,2.25,2890,5000
565000,2,1.75,1130,276170
495000,2,2.25,1460,1623
667000,3,2.5,2510,3819
495000,4,2.5,3390,7870
928990,4,2.5,3570,6054
345000,4,2.5,2280,5000
1.07E+06,5,3.5,2920,3000
519995,4,3,2590,6160
924000,5,2.75,3210,8001
295000,3,2,1230,3405
472000,3,2.5,3800,104979
405000,3,2.5,1500,2314
410000,4,2.25,2510,4090
419500,3,1.5,1400,1091
382000,3,2.25,1450,4667
370000,2,2.5,1390,1821
553000,3,2.75,3160,9072
2.07E+06,4,3.75,4350,7965
455950,4,2.5,2720,5771
331000,3,3.25,1290,1153
417250,3,2.25,1606,1452
490000,5,3.5,4460,2975
325000,4,3.25,2800,5291
705000,5,3.5,3250,4800
1.17E+06,6,3.5,4310,7760
365000,3,2.25,1310,915
403000,2,1.5,1240,1101
409000,3,2.5,1950,7263
391000,3,2.5,1800,1120
542525,4,2.5,2650,5600
339950,2,1,820,681
499990,4,2.75,2620,7001
1.77E+06,4,3.25,3980,10249
608000,3,3.5,1660,2298
392000,4,2.5,2130,4028
320000,3,1.75,1790,66250
274800,3,1.75,1410,1988
325000,3,2.25,1330,1198
418500,4,2.5,2190,4866
300000,3,2.5,2540,5050
269950,3,2.5,2244,4079
358000,3,2.5,2026,7611
350000,3,2.5,1730,4086
782000,4,3.5,3910,8095
779000,3,2.5,1580,1487
685000,4,2.5,2510,3479
305000,2,2.25,1000,905
350000,4,2.5,1660,2500
775000,4,3.5,3060,4573
317750,3,2.5,1980,4500
438000,2,1,980,1179
325000,2,2.5,1050,1609
830000,4,3.25,3080,4287
353000,3,2.25,1900,3800
460000,4,2.5,2200,6400
370000,3,1.5,1360,1167
330000,3,2.5,2238,7209
569888,4,2.5,2590,6474
353900,3,2.5,2517,3900
695000,4,3.5,3510,9084
288790,3,1.75,1290,1237
334950,5,3,2230,8642
869950,4,2.75,3140,7928
557500,3,3.5,3350,5025
389990,4,2.5,2245,4330
455000,3,1.75,1420,1189
598500,3,3,1560,2091
750000,4,2.75,2810,5497
729999,2,2.25,1630,1686
299950,3,2.5,1740,4497
374950,3,2.25,1390,1484
386950,3,2.5,1070,1089
535000,5,3.25,2850,4551
890000,5,3.25,4100,7578
1.05E+06,4,2.5,3260,5974
1.11E+06,4,3.5,3660,4760
436952,4,2.5,2708,4772
365000,3,2.5,1800,2700
288000,3,2.5,1150,887
700000,3,2.5,2230,4006
800000,4,3.25,3540,159430
899000,4,3.5,2490,5500
465750,3,2.5,2670,4534
485000,2,2.5,1430,923
494995,5,2.75,2670,3800
255000,3,2.5,2555,5720
530000,3,2.5,1970,6295
435000,3,2,1980,2674
639000,3,2.5,2010,3300
440000,3,1.5,1270,1413
